id,website,make,model,version,fuel,year,kms,power,doors,shift,color,photos,price,location,publish_date,dealer_id,dealer_is_professional
463327,website_2,MERCEDES-BENZ,SPRINTER,MERCEDES-BENZ SPRINTER 516 CDI ***79.000KMS***,,2019,79000,0,0,,,27,999999,Alicante,2024-04-19,afe9cc3a05c2663aa7066de484bfdbf4,1
378970,website_5,Ford,Transit Connect,FT 200 Van L1 S&S Ambiente 100,Diésel,2021,96000,100,4,Manual,blanco,1,999999,Valencia,2024-04-23,b6a829a50b6d03224f4907c99134606d,1
606863,website_2,RENAULT,MAXITY,RENAULT MAXITY VOLQUETE Y PLUMA,,2010,68000,0,0,,,40,999999,Alicante,2024-01-04,afe9cc3a05c2663aa7066de484bfdbf4,1
668463,website_1,Mercedes-Benz,Sprinter,SPRINTER 516 CDI,Diésel,2011,77800,160,2,manual,,10,999999,Alicante/Alacant,2023-04-05,848cfe6fd1bcf059a29e44bc99de2b8f,1
261171,website_5,Fiat,Dobló,Combi 1.6Mjt Trekking 78kW,Diesel,2023,1,105,5,manual,Blanco,0,999999,Sevilla,2023-08-25,5f4f7141b65a730b4efb0e0d51f63e94,1
495393,website_2,MAZDA,RX7,MAZDA RX7 RX7 (FB 35) 2p.,Gasolina,1987,1,0,0,,,5,1000000,Cáceres,2024-05-12,ead1f6ee6f56d83d61bd86659fe8361a,1
531747,website_4,aston-martin,v12-speedster,ASTON MARTIN V12 Speedster,Gas,2021,500,700,2,Automático,AZUL,0,1000000,Málaga,2024-03-25,c0c79bf3f7cd1d573024708636f493c2,1
45035,website_4,opel,astra,ST 1.4T S/S Excellence 150 Aut.,Gas,2018,106554,150,5,Automático,GRIS,28,1000025,Valencia,2024-02-05,d2685b33d7592c76ec3dd7e156116912,1
228744,website_4,mercedes-benz,eqs,450 4MATIC,Eléctrico,2023,1,360,5,Automático,GRIS SELENITA METALIZADO / METALIZADO,12,1009001,Valencia,2024-04-22,d55974ca9182d224ce669ff4c018f777,1
219665,website_4,mercedes-benz,clase-gls,Clase GLS 400d 4Matic,Diésel,2021,99400,330,5,Automático,NEGRO,47,1010003,Granada,2024-01-09,865d12058beb71b0fb87e53130f29ec6,1
928868,website_4,mercedes-benz,eqe,500 4MATIC,Eléctrico,2023,11500,408,5,Automático,-,11,1010006,Navarra,2024-03-24,a5edb85fcf7f3297786f0234ccd36c0a,1
227997,website_4,maserati,grecale,330 Modena Aut.,Gasolina,2024,1,330,5,Automático,NERO TEMPESTA,21,1013305,Vizcaya,2024-04-04,c0a4b6e162228a3374119f4e78c41543,1
799307,website_4,bmw,serie-4,Serie 4 M4 Coupé Competition xDrive,Gas,2023,7900,510,2,Automático,SKYSCRAPER GRAU METALLIC / METALIZADO,138,1019001,Madrid,2024-03-12,8c0a00f4fc29f9edc08aa16987b27558,1
227167,website_4,ferrari,purosangre,Purosangue 6.5,Gas,2024,299,724,5,Automático,GRIS,29,1019900,Madrid,2024-03-31,b65f865c54d5a32a5990d5c44a5575a4,1
320700,website_4,nissan,pulsar,1.2 DIG-T Tekna,Gas,2015,118975,115,5,Manual,OTROS,23,1029010,Pontevedra,2024-03-30,ed67bf1807cb28768423d9ddbbafdc1b,1
730586,website_4,bmw,serie-4,Serie 4 M4 Coupé Competition,Gas,2023,200,510,2,Automático,NEGRO,46,1039992,Madrid,2023-12-19,e935152fbaebcf7e803d7a12faa0144e,1
531409,website_4,mercedes-benz,eqs,450+,Eléctrico,2023,31,333,5,Automático,GRIS / METALIZADO,19,1045001,Barcelona,2024-04-01,5b0c95b213ac0964637172e3bada81d9,1
279997,website_4,lamborghini,aventador,LP770-4 SVJ Roadster,Gas,2020,2955,0,2,Automático,GRIS,24,1048900,Madrid,2023-09-18,b65f865c54d5a32a5990d5c44a5575a4,1
798831,website_4,bmw,serie-3,Serie 3 M3 Competition,Gas,2021,22900,510,4,Automático,FROZEN BRILLIANT WHITE (METALIZADO),143,1049002,Madrid,2024-02-22,8c0a00f4fc29f9edc08aa16987b27558,1
773044,website_4,audi,e-tron-gt,e-tron GT RS,Eléctrico,2022,6500,598,4,Automático,BLANCO IBIS,21,1049009,Málaga,2024-03-13,dae0004b4458102efc29e90bc68df408,1
143717,website_4,volkswagen,touran,1.6TDI Advance 105,Diésel,2014,236000,105,5,Manual,NEGRO,25,1049012,Madrid,2024-04-18,95c7431a4936446fe39c157aeb2a43be,1
266149,website_4,ferrari,458,Descapotable  Automático de 2 Puertas,Gasolina,2015,9300,605,2,Automático,AMARILLO,2,1050000,Málaga,2023-10-28,d9b227e389320e318b23370335d90a5f,1
266577,website_4,fiat,500,0.9 S,Gas,2019,55152,85,3,Manual,BLANCO,9,1050012,Alicante,2024-02-09,00d08a070e1498d983f2fc0b40abf6bd,1
822856,website_4,citroen,c4-cactus,C4 Cactus 1.2 PureTech S&S Feel Ed. ETG 82,Gas,2016,164642,82,5,Automático,PLATA / METALIZADO,15,1050017,Valencia,2024-01-05,4265284fd985ad28157d2665bf2c6923,1
228758,website_4,mercedes-benz,eqs,580 4Matic,Eléctrico,2023,0,544,5,Automático,MANUFAKTUR BLANCO DIAMANT,0,1059001,Valencia,2024-05-03,d55974ca9182d224ce669ff4c018f777,1
228770,website_4,mercedes-benz,eqs-suv,EQS SUV 450 4MATIC,Eléctrico,2023,10,360,0,Automático,BLANCO POLAR,6,1059002,Jaén,2024-02-04,1fcd792ed1d12a97bdcc7c592a9d68c1,1
946691,website_4,renault,zoe,Zen,Eléctrico,2018,58661,58,5,Automático,BLANCO,119,1059011,Valencia,2024-04-28,1ad97d27b607917c113c813b6ad668af,1
946695,website_4,renault,zoe,Zen,Eléctrico,2018,58661,58,5,Automático,BLANCO,119,1059011,Asturias,2024-04-28,5f7e2ab96868a855bb3f151490e4109e,1
946693,website_4,renault,zoe,Zen,Eléctrico,2018,58661,58,5,Automático,BLANCO,119,1059011,Zaragoza,2024-04-28,f3c4bb52825b8524827bef9b5c3a3d66,1
946688,website_4,renault,zoe,Zen,Eléctrico,2018,58661,58,5,Automático,BLANCO,119,1059011,Barcelona,2024-04-28,690c353e9258cbb7328c8c6a845e93d1,1
946689,website_4,renault,zoe,Zen,Eléctrico,2018,58661,58,5,Automático,BLANCO,19,1059011,Sevilla,2024-04-28,124c55579f9bf746f7f414877b9d4b90,1
946696,website_4,renault,zoe,Zen,Eléctrico,2018,58661,58,5,Automático,BLANCO,119,1059011,Alicante,2024-04-28,4596240de4450525437e0b3230312b16,1
798615,website_4,bmw,serie-3,Serie 3 330d Cabrio,Diésel,2007,228329,231,2,Automático,GRIS,35,1059012,Madrid,2023-10-26,dd94228ff80b3461ac60c040c3964f04,1
994110,website_4,ford,ecosport,1.50TDCi Trend 95,Diésel,2015,118000,95,5,Manual,BLANCO POLAR,4,1060012,Barcelona,2024-01-29,fcd3e97f15a9fa17982ac7e68e82628d,1
533910,website_4,ds,ds4,4 1.6 BlueHDi S&S Desire 120,Diésel,2016,101561,120,5,Manual,NEGRO,21,1060015,Valencia,2024-01-23,a9419e15806b79aaaf1f1456d23cef8e,1
227791,website_4,lamborghini,aventador,Deportivo  Automático de 3 Puertas,Gasolina,2023,330,780,3,Automático,AZUL,28,1066900,Madrid,2023-04-24,b65f865c54d5a32a5990d5c44a5575a4,1
227788,website_4,lamborghini,aventador,Deportivo  Automático de 3 Puertas,Gasolina,2023,80,780,3,Automático,VERDE / METALIZADO,20,1073900,Madrid,2023-08-20,b65f865c54d5a32a5990d5c44a5575a4,1
835692,website_4,fiat,500,C 1.0 Hybrid 70CV Lounge,Híbrido,2020,37640,70,0,Manual,VERDE,17,1075012,Islas Baleares,2024-01-28,c3da5b4c8adee5139dc1dfa8fdeee143,1
306460,website_4,mercedes-benz,eqs,580 4Matic,Eléctrico,2023,9191,523,5,Automático,AZUL NÁUTICO METALIZADO / METALIZADO,11,1079001,Valencia,2024-04-15,d55974ca9182d224ce669ff4c018f777,1
252934,website_4,audi,a6,RS6 Avant TFSI quattro Tiptronic,Gas,2020,54504,600,5,Automático,NARDOGRAU / METALIZADO,15,1079001,Barcelona,2024-02-21,a227ffc731a8c5ae48c419a04fb865dc,1
799818,website_4,bmw,serie-5,Serie 5 M5A Competition,Gas,2020,20000,625,4,Automático,GRIS METALIZADO / METALIZADO,41,1079900,Madrid,2024-03-24,fa8d7bba3690f27d285d50b334011d87,1
227793,website_4,lamborghini,aventador,Descapotable  Automático de 2 Puertas,Gas,2023,140,780,2,Automático,MARRÓN,4,1080000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
204727,website_4,maserati,levante,350 GranSport Aut.,Gasolina,2021,20311,350,0,Automático,NEGRO NERO RIBELLE C815E,30,1080001,Málaga,2023-12-13,7e1fd414ea56f0202dbcc0acff89c139,1
266270,website_4,ferrari,812,GTS,Gasolina,2021,955,799,2,Automático,AMARILLO / METALIZADO,30,1083900,Madrid,2024-01-06,b65f865c54d5a32a5990d5c44a5575a4,1
228561,website_4,mercedes-benz,clase-gle,Clase GLE Coupé 450d 4Matic Aut.,Diésel,2024,6,367,5,Automático,-,15,1089001,La Rioja,2024-05-07,eaa89cc50f22b4493b9695b27b397168,1
228779,website_4,mercedes-benz,eqs-suv,EQS SUV 450 4matic,Eléctrico,2023,2000,360,5,Automático,GRIS,25,1089001,Sevilla,2024-01-30,468a7527b969eaf09b9f3a53d1dc9358,1
986159,website_4,fiat,500,1.2 Lounge,Gas,2019,70734,69,3,Manual,PLATEADO,17,1089022,Madrid,2024-02-10,97c81649fa58303996aaf556b17043ca,1
204725,website_4,maserati,levante,350 GranSport Aut.,Gasolina,2021,20311,350,0,Automático,NEGRO NERO RIBELLE C815E,30,1090001,Málaga,2023-12-13,7e1fd414ea56f0202dbcc0acff89c139,1
956024,website_4,skoda,fabia,Combi 1.0 TSI Ambition 70kW,Gas,2019,64559,95,5,Manual,ROJO,13,1090010,Alicante,2024-04-16,b099e5f6ffe7a9ec0e46a24d0fe1042e,1
939641,website_4,renault,megane,Mégane 1.5dCi Blue Life 70kW,Diésel,2019,99712,95,5,Manual,AZUL,14,1090012,Barcelona,2024-05-02,cc922d42e7cb39161076cecb740d2e32,1
293215,website_4,mercedes-benz,clase-b,Clase B 180CDI BE,Diésel,2013,242000,109,5,Manual,BLANCO,7,1090016,Alicante,2024-04-07,c2ecaef8dbb737e8abeafb67dad645f6,1
986236,website_4,fiat,500,1.2 Lounge,Gas,2020,67004,69,3,Manual,BLANCO GELATO / METALIZADO,19,1090022,Murcia,2024-01-30,4800406a6a0564cf1c9a1982dd94aa46,1
986239,website_4,fiat,500,1.2 Lounge,Gas,2020,47456,69,0,Manual,GRIS COLOSSEO / METALIZADO,19,1090022,Murcia,2024-01-04,4800406a6a0564cf1c9a1982dd94aa46,1
305975,website_4,mercedes-benz,clase-s,Clase S 500 4Matic 9G-Tronic,Gas,2021,23500,435,4,Automático,HIGHTECHSILBER / METALIZADO,11,1093201,Barcelona,2024-01-15,a227ffc731a8c5ae48c419a04fb865dc,1
266135,website_4,ferrari,458,Speciale A,Gasolina,2015,2824,0,2,Automático,AZUL,18,1097900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
332942,website_4,porsche,panamera,4S E-Hybrid Sport Turismo,Híbrido,2021,34890,560,5,Automático,BLANCO,25,1098904,Pontevedra,2024-01-14,be0bf2e9ce722dd4cf5eedb3991681d7,1
772812,website_4,audi,a6,RS6 Avant TFSI quattro Tiptronic,Gas,2019,72000,600,5,Automático,GRIS / METALIZADO,17,1099003,Barcelona,2024-02-04,a262d74008697113ae3b92ae40bb5bfb,1
252982,website_4,audi,a7,Sportback RS7 TFSI 441kW quattro tript.,Híbrido,2020,45000,599,0,Automático,BLANCO,34,1099004,Madrid,2024-01-18,28a96bc6083235d93a50b81a974ee9c4,1
929696,website_4,porsche,macan,Turbo Aut.,Gasolina,2021,19000,440,5,Automático,AZUL,22,1099004,Barcelona,2024-04-11,712d901658219e3cf005c7ac4a1426e7,1
834311,website_4,dacia,dokker,FURGON  DSI 1.5 95CV ( 2020 ),Diésel,2020,94200,95,4,Manual,BLANCO,23,1099012,Barcelona,2024-03-25,df440518d9304cd7546ac06bce1f7df9,1
980623,website_4,dacia,sandero,SL Trotamundos dCi 66kW (90CV),Diésel,2018,70300,90,5,Manual,BLANCO,31,1099012,Madrid,2024-02-14,a3d2de7675556553a5f08e4c88d2c228,0
994210,website_4,ford,fiesta,1.0 EcoBoost Red Edition 140,Gas,2016,72000,140,3,Manual,NEGRO / METALIZADO,17,1099015,Barcelona,2024-01-28,054dbd6f06514d7b9e992c1cdb8cc616,1
986270,website_4,fiat,500,1.2 Mirror,Gas,2018,21871,69,3,Manual,BLANCO,23,1099515,Las Palmas,2024-02-24,8f4c944fb63acbbe5de0d4d515683223,1
266185,website_4,ferrari,488,Pista,Gasolina,2018,200,721,2,Automático,ROSSO CORSA,20,1099999,Málaga,2024-05-02,ca6965ac2f7e609cd42d456d94f0bbf5,1
129154,website_1,Volkswagen,Passat,1.9 TDI 100 Edition 4p,Diésel,2003,402000,0,0,manual,,4,1111111,Castuera,2023-01-07,7c418010166f187e6aba2c7cab633858,0
136913,website_1,Citroen,Xsara,Coupé 2.0i 16v 167 VTS 3p,,2003,0,167,3,manual,,1,1111111,Badajoz,2023-05-14,1dbb2580a37a690c3f001d4dea901f10,0
306459,website_4,mercedes-benz,eqs,580 4Matic,Eléctrico,2022,14029,523,5,Automático,AZUL NÁUTICO METALIZADO / METALIZADO,11,1119001,Valencia,2024-04-15,d55974ca9182d224ce669ff4c018f777,1
267797,website_4,ford,gt-2,GT EcoBoost V6,Gasolina,2021,250,0,2,Automático,GRIS / METALIZADO,30,1123900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
798833,website_4,bmw,serie-3,Serie 3 M3 Competition,Gas,2022,6900,510,4,Automático,DRAVITGRAU METALLIC (C36) / METALIZADO,133,1129002,Madrid,2024-03-25,8c0a00f4fc29f9edc08aa16987b27558,1
306450,website_4,mercedes-benz,eqs,580 4Matic,Eléctrico,2023,14778,544,5,Automático,NEGRO ÓNIX (METALIZADO) / METALIZADO,6,1129902,Madrid,2024-02-01,abf32f86fa9d093661debbeb5af7fae6,1
730658,website_4,bmw,x5,xDrive 40iA xLine M Sport Pro,Gasolina,2024,4040,381,5,Automático,BLACK SAPPHIRE,38,1139002,Barcelona,2024-04-16,239f1aa9d8d77effca3f17d1bf1d0ae2,1
280734,website_4,land-rover,range-rover,Range Rover 5.0 V8 SVAutobiography Dynamic 4WD Aut. 565,Gasolina,2021,40547,565,5,Automático,NEGRO,37,1139902,Alicante,2024-04-27,97c81649fa58303996aaf556b17043ca,1
92371,website_4,porsche,panamera,4S E-Hybrid Sport Turismo,Híbrido,2021,34890,560,5,Automático,BLANCO,25,1148903,Pontevedra,2024-01-14,be0bf2e9ce722dd4cf5eedb3991681d7,1
986112,website_4,fiat,500,1.2 Lounge,Gas,2018,46231,69,3,Manual,AMARILLO,28,1149011,Valencia,2024-01-30,e04516e03edbf860e38efccac8a01cf8,1
986936,website_4,fiat,panda,City Cross 1.0 Gse 51kw (70CV),Híbrido,2022,26093,70,0,Manual,GRIS,22,1149012,Badajoz,2024-02-05,c7af7a6939bdb0c8a1a06a7aa2f21203,1
986286,website_4,fiat,500,1.2 Pop,Gas,2019,67060,69,3,Manual,BLANCO,10,1149015,Alicante,2024-01-25,e464ece5866a03700fd9b8d61b3e9268,1
919545,website_4,mercedes-benz,clase-clk,Clase CLK Descapotable  Automático de 2 Puertas,Gas,2009,29200,582,2,Automático,BRILLANT SILVER,0,1150000,Murcia,2023-12-15,f1264148fe6940c1a7e12473be27845a,1
332941,website_4,porsche,panamera,4S E-Hybrid Aut.,Híbrido,2020,25000,560,5,Automático,BLANCO,126,1150003,Girona,2024-01-02,e948947bd6936f547bc0a294273dc1d3,1
910829,website_4,mercedes-benz,amg-gt,AMG GT Coupé 53 4Matic+,Gas,2020,46000,435,5,Automático,GRIS / METALIZADO,50,1150004,Valencia,2024-02-04,96bb1eef6b543c123e5f39a869937fc3,1
228768,website_4,mercedes-benz,eqs,Mercedes-AMG  53 4MATIC+ Berlina,Eléctrico,2023,1,658,5,Automático,MANUFAKTUR GRIS SELENITA / METALIZADO,12,1155001,Valencia,2024-04-22,d55974ca9182d224ce669ff4c018f777,1
798808,website_4,bmw,serie-3,Serie 3 M3,Gas,2018,25,431,4,Automático,GRIS,37,1156002,Alicante,2024-01-30,779707ff02df9db142c7f8307fc00aef,1
810631,website_4,bmw,x6,M Competition,Gas,2021,23900,626,5,Automático,GRIS,29,1169005,Málaga,2024-02-05,56e42fa7133e4851eab13fd7fa105ad4,1
773818,website_4,audi,q3,2.0TDI Ambiente quattro S-Tronic 177,Diésel,2012,284000,177,5,Automático,BLANCO,27,1180011,Madrid,2024-04-08,66a645c31d8b45a6bb2baa1bfcd7b7e4,1
227164,website_4,ferrari,purosangre,Purosangue 6.5,Gas,2024,10,724,5,Automático,ROJO,12,1181900,Madrid,2024-01-22,b65f865c54d5a32a5990d5c44a5575a4,1
279998,website_4,lamborghini,aventador,LP770-4 SVJ Roadster,Gas,2021,877,0,2,Automático,NEGRO,27,1186900,Madrid,2023-07-30,b65f865c54d5a32a5990d5c44a5575a4,1
994522,website_4,ford,fiesta,2020,Diésel,2020,82575,85,0,Manual,Rojo,20,1189011,Madrid,2023-12-14,a3d2de7675556553a5f08e4c88d2c228,0
946762,website_4,renault,zoe,Life 40 R90 68kW,Eléctrico,2018,67426,90,5,Automático,BLANCO,13,1190014,Madrid,2024-03-07,b4cfa5199b7954a1db436eef8899387f,1
772813,website_4,audi,a6,RS6 Avant TFSI quattro Tiptronic,Gas,2022,13000,600,5,Automático,NEGRO MITOS METALIZADO,23,1199004,Málaga,2024-01-29,dae0004b4458102efc29e90bc68df408,1
823683,website_4,citroen,c4,Picasso 88KW/120CV,Diésel,2018,138868,120,5,Automático,BLANCO,24,1199011,Badajoz,2024-04-15,c7af7a6939bdb0c8a1a06a7aa2f21203,1
957293,website_4,smart,fortwo,Coupé Electric Drive,Eléctrico,2019,36145,82,3,Automático,OTROS,20,1199011,Málaga,2024-02-01,29d54e4ba625969f2baf1b11057cc371,1
929302,website_4,peugeot,5008,1.6 BlueHDi Style 7 pl. 120,Diésel,2016,110470,120,5,Manual,BLANCO,31,1199012,Madrid,2024-01-22,dd94228ff80b3461ac60c040c3964f04,1
835970,website_4,fiat,500c,1.0 Hybrid Cult 52kW,Gasolina,2021,19666,70,2,Manual,BLANCO,20,1199013,Barcelona,2024-04-28,23eea58882a093b8dc3019ddbd1ace98,1
92678,website_4,renault,megane,Mégane Business Blue dCi 70kW (95CV) - 18,Diésel,2019,101231,95,0,Manual,OTROS,22,1199014,Pontevedra,2024-02-02,ed67bf1807cb28768423d9ddbbafdc1b,1
786698,website_4,bmw,serie-1,Serie 1 120dA,Diésel,2008,29700,177,3,Automático,NEGRO,30,1199014,Madrid,2024-04-16,7c522e8c1a3c972bda818453c331c84d,1
227792,website_4,lamborghini,aventador,Deportivo  Automático de 3 Puertas,Gas,2023,5,1016,3,Automático,NEGRO,0,1199900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
267791,website_4,ford,gt-2,GT Deportivo  Automático de 2 Puertas,Gas,2021,485,660,2,Automático,ROJO,12,1199999,Málaga,2023-09-29,cd343326cb29e2c0999ea7a6c8bd4ce5,1
531412,website_4,mercedes-benz,eqs,580 4Matic,Eléctrico,2023,2726,523,5,Automático,NEGRO,17,1205001,Barcelona,2024-02-04,5b0c95b213ac0964637172e3bada81d9,1
46185,website_4,opel,corsa,1.4 Turbo S/S GSi 150,Gas,2019,77950,150,3,Manual,GRIS,6,1210012,Valencia,2024-01-27,6b521bea8e2e944e0ea3f45905606ba0,1
46186,website_4,opel,corsa,1.4 Turbo S/S GSi 150,Gas,2019,85300,150,3,Manual,NEGRO,10,1210012,Valencia,2024-04-26,6b521bea8e2e944e0ea3f45905606ba0,1
279317,website_4,kia,optima,1.7CRDI Eco-Dynamics Business DCT,Diésel,2019,168000,141,4,Automático,NEGRO,9,1220011,Madrid,2024-03-22,cd41ccd7258480dcf21ad11df3a4222c,1
980454,website_4,dacia,sandero,0.9 TCE Stepway Essential 66kW,Gas,2019,42741,90,5,Manual,AZUL,114,1220047,Murcia,2024-01-30,72e6b97451f07e4e0071509362d66994,1
292979,website_4,mercedes-benz,citan-1,Citan 109 CDI Furgón Largo,Diésel,2020,83000,95,5,Manual,BLANCO,24,1237612,Tarragona,2024-03-26,33d1492733d0aaefe41f4176149358c3,1
217839,website_4,citroen,c3,1.2 PureTech S&S Feel 83,Gas,2018,54014,82,5,Manual,BLANCO / METALIZADO,28,1240011,Madrid,2024-01-31,34de534d19ca28bcc8daa21da737c564,1
91418,website_4,porsche,911,GT3 PDK,Gas,2017,65000,500,2,Automático,NEGRO,0,1249002,Barcelona,2024-02-25,a262d74008697113ae3b92ae40bb5bfb,1
785194,website_4,audi,q8,RS TFSI quattro tiptronic,Gas,2020,74900,600,5,Automático,NEGRO ORCA METALIZADO / METALIZADO,137,1249002,Madrid,2024-02-29,8c0a00f4fc29f9edc08aa16987b27558,1
986230,website_4,fiat,500,1.2 Lounge,Gas,2020,29000,69,3,Manual,BIANCO GHIACCIO (TRICAPA) / METALIZADO,18,1249014,Cádiz,2024-01-31,a9f6c9715ec11aaa2ab136af53ff07cf,1
929714,website_4,porsche,panamera,4 E-Hybrid Sport Turismo Platinum Edition,Híbrido,2022,6094,462,5,Automático,AZUL NOCHE / METALIZADO,47,1249904,Madrid,2024-03-31,58aea5fd4c2ee8c26051b7dd4cb7b197,1
305993,website_4,mercedes-benz,clase-s,Clase S 580 e,Híbrido,2022,14000,510,4,Automático,NEGRO,31,1249904,Málaga,2023-12-25,bbe378d95c994235d86fdd1221b53cff,1
929766,website_4,porsche,taycan,GTS Sport Turismo,Eléctrico,2022,29500,598,5,Automático,NEGRO / METALIZADO,134,1250004,Girona,2024-01-07,e948947bd6936f547bc0a294273dc1d3,1
266337,website_4,ferrari,f12berlinetta,F12tdf,Gas,2017,1300,780,3,Automático,ROJO,0,1260000,Madrid,2024-03-28,b65f865c54d5a32a5990d5c44a5575a4,1
332777,website_4,porsche,boxster,Cayman GT4,Gas,2020,6939,420,3,Manual,NEGRO,21,1269006,Málaga,2023-10-16,913b75d4a61ebb8c99d9c9a0b82100b0,1
772648,website_4,audi,a6,3.0TDI quattro S-Tronic 204,Diésel,2011,255968,204,4,Automático,AZUL / METALIZADO,38,1280013,Valencia,2023-12-26,2cd303a4da274bd7fe51d6c9a3a00860,1
214376,website_4,aston-martin,v12-speedster,ASTON MARTIN V12 Speedster,Gasolina,2022,146,700,2,Automático,NEGRO,15,1283900,Madrid,2023-12-03,b65f865c54d5a32a5990d5c44a5575a4,1
227165,website_4,ferrari,purosangre,Purosangue 6.5,Gas,2024,1499,724,5,Automático,AZUL,10,1285900,Madrid,2024-01-22,b65f865c54d5a32a5990d5c44a5575a4,1
306451,website_4,mercedes-benz,eqs,580 4Matic,Eléctrico,2023,15000,544,5,Automático,VERDE ESMERALDA METALIZAD / METALIZADO,11,1289001,Valencia,2024-04-15,d55974ca9182d224ce669ff4c018f777,1
835696,website_4,fiat,500,1.0 Hybrid 70CV Monotrim,Híbrido,2023,25006,70,3,Manual,ROJO,18,1290010,Islas Baleares,2024-04-09,6ee05e10aa43256b467e5867286e3cff,1
73428,website_4,peugeot,208,PureTech 73kW (100CV) Allure,Gas,2020,66779,100,5,Manual,BLANCO,26,1290011,Sevilla,2024-03-31,e24ebd3c35a57c468be773824b102991,1
44550,website_4,opel,astra,1.4T S/S Dynamic Aut. 150,Gas,2019,97536,150,5,Automático,AZUL,21,1290013,Málaga,2024-01-31,fbcc2571366a2ebc6459ee7f3733b397,1
280621,website_4,land-rover,range-rover,Range Rover 3.0 Td6 Vogue,Diésel,2002,249999,177,5,Automático,VERDE,30,1290013,Toledo,2024-03-20,74fb0064ffaae837e779b4a9d52a1b7c,1
280619,website_4,land-rover,range-rover,Range Rover 3.0 Td6 Vogue,Diésel,2002,249999,177,5,Automático,VERDE,30,1290013,Alicante,2024-03-20,3192d6067889157389c3d2a20b6c9d48,1
280623,website_4,land-rover,range-rover,Range Rover 3.0 Td6 Vogue,Diésel,2002,249999,177,5,Automático,VERDE,30,1290013,Madrid,2024-03-21,6b012bdb30f390b09dfd09c9c7b9f382,1
280625,website_4,land-rover,range-rover,Range Rover 3.0 Td6 Vogue,Diésel,2002,249999,177,5,Automático,VERDE,30,1290013,Valencia,2024-03-27,3feb71f00897e4abbc866820dea0b9f3,1
333500,website_4,ssangyong,korando,D22T Limited 4x2,Diésel,2017,99300,178,5,Manual,GRIS,20,1290013,Madrid,2024-03-10,95c7431a4936446fe39c157aeb2a43be,1
985956,website_4,fiat,500,1.0 Hybrid Cult 52kW,Gas,2021,18000,70,3,Manual,ROJO PASSIONE SÓLIDO / METALIZADO,22,1290026,Cádiz,2024-03-01,a9f6c9715ec11aaa2ab136af53ff07cf,1
910811,website_4,mclaren,senna,,Gas,2019,1500,0,2,Automático,NARANJA,3,1290900,Málaga,2024-03-25,c0c79bf3f7cd1d573024708636f493c2,1
204718,website_4,land-rover,range-rover-sport,3.0D TD6 MHEV Dynamic SE 300,Diésel,2023,2037,300,0,Automático,Gris,14,1297007,Málaga,2023-08-01,a3d2de7675556553a5f08e4c88d2c228,0
785257,website_4,audi,r8,Spyder 5.2 FSI V10 plus quattro S-Tronic,Gas,2018,58000,610,2,Automático,NEGRO,26,1299004,Barcelona,2023-12-18,a262d74008697113ae3b92ae40bb5bfb,1
46028,website_4,opel,corsa,1.4 Design Line 90 Aut.,Gasolina,2019,57000,90,5,Automático,BLANCO,25,1299010,Tarragona,2024-04-06,cb231f0e91dcd6aa34c7a9b192880671,1
217982,website_4,citroen,c4,Picasso 2.0BlueHDi Exclusive EAT6 150,Diésel,2015,147132,150,0,Automático,Negro,25,1299010,Badajoz,2023-07-24,a3d2de7675556553a5f08e4c88d2c228,0
846588,website_4,fiat,tipo,SW 1.3 Multijet II Mirror,Diésel,2020,63489,95,5,Manual,BLANCO,27,1299010,Almería,2024-01-27,fbb2943f4b548f86d5d83c5591244b20,1
994288,website_4,ford,fiesta,1.0 EcoBoost S/S Titanium 125,Gas,2018,89463,125,5,Manual,BLANCO,27,1299010,Valencia,2024-02-22,d2685b33d7592c76ec3dd7e156116912,1
957030,website_4,smart,forfour,eq EQ 82,Eléctrico,2019,22262,82,5,Automático,BLANCO,34,1299010,Barcelona,2024-03-01,57ec4fa68b9734068c9bc6dd6efb8a9b,1
294387,website_4,mercedes-benz,clase-c,Clase C Coupé 220CDI BE Edition 7G Plus,Diésel,2012,162777,170,2,Automático,AZUL / METALIZADO,15,1299013,Madrid,2024-01-24,93650949e18e3e1c80ceddd17190b265,1
785200,website_4,audi,q8,RS TFSI quattro tiptronic,Gas,2020,62000,600,5,Automático,NEGRO,30,1299904,Barcelona,2024-02-20,fc1f6a6f17d2645d6ac085cdd71c4506,1
305991,website_4,mercedes-benz,clase-s,Clase S 580 e Largo,Híbrido,2022,38374,510,4,Automático,GRIS,18,1299904,Málaga,2024-01-31,bbe378d95c994235d86fdd1221b53cff,1
